,level_0,index,Unnamed: 0,company_name,number_reviews,search_city,star_rating,summary,title,website,how_paid,annual_salary,is_sponsored,time_since_posted,in_city,page,high_paid,is_high_level,ds_in_name,ml_in_name,lab_in_name,analyst_in_name,engineer_in_name,dev_in_name,tech_in_name,rating_cat,expensive_city,analysis,analytics,company,data,experience,health,learning,looking,machine,public,research,scientist,scientists,team,work,analyst_tit,data_tit,developer_tit,engineer_tit,engineering_tit,lead_tit,learning_tit,machine_tit,manager_tit,quantitative_tit,research_tit,science_tit,scientist_tit,senior_tit,software_tit
262,262,4709,21638,Workbridge Associates,26.0,"San Francisco, CA",3.5,"In this position you will be a key member of the team, and interact with designers, data scientists, and NLP engineers every day....",iOS Learning Application,http://www.indeed.com/rc/clk?jk=82a85ee49de4b110&fccid=a6920e0a635e5c4e,yearly,135000.0,0,1-6 days ago,1,48,1,0,0,0,0,0,0,0,0,low_rating,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,263,4721,21655,Workbridge Associates,26.0,"San Francisco, CA",3.5,Statistical modeling and Machine Learning experience. A leading San Francisco consumer web and personalized shopping company is looking to add a Data Scientist...,Data Scientist (Human Computation),http://www.indeed.com/rc/clk?jk=625cf0b65d81a364&fccid=a6920e0a635e5c4e,yearly,150000.0,0,1-6 days ago,1,49,1,0,1,0,0,0,0,0,0,low_rating,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
264,264,4763,21737,All-In Analytics,0.0,"San Francisco, CA",,Mentor and manage junior Data Scientists. Machine Learning Senior Data Scientist. San Francisco Company is looking for a Data Scientist with a specialty in time...,Sr. Machine Learning Data Scientist,http://www.indeed.com/rc/clk?jk=3a45aa1b31579c06&fccid=3e88714d858f0a69,yearly,135000.0,0,19-24 days ago,1,55,1,1,1,1,0,0,0,0,0,no_rating,1,0,0,1,3,0,0,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
265,265,4769,21743,Workbridge Associates,26.0,"San Francisco, CA",3.5,Leading international e-commerce company in downtown San Francisco is hiring multiple Data Scientists to join their Predictive Analytics team....,Senior Data Scientist,http://www.indeed.com/rc/clk?jk=080c4b5272b5885c&fccid=a6920e0a635e5c4e,yearly,160000.0,0,19-24 days ago,1,55,1,1,1,0,0,0,0,0,0,low_rating,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
266,266,4775,21754,City & County of San Francisco,18.0,"San Francisco, CA",4.34999975,"San Francisco’s Public Health Laboratory, part of the Department of Public Health’s (DPH) Disease Prevention and Control Branch, Population Health Division, is...",Manager I - Chief Microbiologist (Chief Microbiologist),http://www.indeed.com/rc/clk?jk=494f1517f4cea7e5&fccid=ea2725d0fe2238fd,yearly,111774.0,0,19-24 days ago,1,56,1,1,0,0,0,0,0,0,0,high_rating,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,267,4803,21798,Jobspring Partners,14.0,"San Francisco, CA",3.25,"A fast growing company located in Redwood City is looking for a Data Scientist and is willing to pay up to $170,000....",Data Scientist- cool startup in RedWood City,http://www.indeed.com/rc/clk?jk=abf719be406dac22&fccid=4a2d2fbadf14d480,yearly,165000.0,0,7-12 days ago,0,59,1,0,1,0,0,0,0,0,0,low_rating,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
268,268,4829,21834,Workbridge Associates,26.0,"San Francisco, CA",3.5,Experience in developing scalable machine learning algorithms on Spark. A San Francisco-based agriculture software company is hiring for a Principal Data...,Principal Data Scientist,http://www.indeed.com/rc/clk?jk=10062505a6be1a82&fccid=a6920e0a635e5c4e,yearly,180000.0,0,more than 30 days ago,1,61,1,0,1,0,0,0,0,0,0,low_rating,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
269,269,4842,21856,Accountemps,496.0,"San Francisco, CA",4.25,"The company was recognized as one of the fastest growing companies in the San Francisco Bay Area. A fast growing, financial research company in San Francisco is...",Japanese Research Analyst,http://www.indeed.com/rc/clk?jk=c6b96d161cf52946&fccid=b181a9d216436bb2,hourly,36400.0,0,1-6 days ago,1,63,0,0,0,0,0,1,0,0,0,high_rating,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,270,4843,21857,Accountemps,496.0,"San Francisco, CA",4.25,"The company was recognized as one of the fastest growing companies in the San Francisco Bay Area. A fast growing, financial research company in San Francisco is...",Korean Research Analyst,http://www.indeed.com/rc/clk?jk=217a8f5b225ddf99&fccid=b181a9d216436bb2,hourly,36400.0,0,1-6 days ago,1,63,0,0,0,0,0,1,0,0,0,high_rating,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
271,271,4848,21862,Workbridge Associates,26.0,"San Francisco, CA",3.5,This group works alongside the algorithms R&D team which enables a data science modeling group of 50-60 Data Scientists....,Senior Data Engineer- Algorithms Platform,http://www.indeed.com/rc/clk?jk=e9cd2a2423d22e75&fccid=a6920e0a635e5c4e,yearly,175000.0,0,19-24 days ago,1,63,1,1,0,0,0,0,1,0,0,low_rating,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
272,272,4890,21924,City & County of San Francisco,18.0,"San Francisco, CA",4.34999975,"The eligible list resulting from this examination is subject to change after adoption (e.g., as a result of appeals), as directed by the Human Resources...",Forensic Toxicologist,http://www.indeed.com/rc/clk?jk=8d9c5909fa091610&fccid=ea2725d0fe2238fd,hourly,106444.0,0,7-12 days ago,1,67,1,0,0,0,0,0,0,0,0,high_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,273,4901,21940,TEKSystems,1406.0,"San Francisco, CA",3.7,"You'll be joining a team of stellar engineers, data scientists, UX designers and product managers who are dedicated to ensuring this companies internal tools...",Product Designer,http://www.indeed.com/rc/clk?jk=192ad1260a999f87&fccid=2dd14c87d68d63d8,yearly,120000.0,0,1-6 days ago,1,68,1,0,0,0,0,0,0,0,0,low_rating,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,274,4951,22015,NESC Staffing Corp,0.0,"San Francisco, CA",,Generate and manage ICSR queries for clinical studies. Facilitate process for clinical trial reconciliation (as applicable)....,Medical Review Specialist,http://www.indeed.com/cmp/6034270573/jobs/Medical-Review-Specialist-ec66ab49db4dc52b?r=1&fccid=e537577e7f5b6152,hourly,104000.0,0,19-24 days ago,1,73,1,0,0,0,0,0,0,0,0,no_rating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,275,4956,22025,Elevate Recruiting Group,0.0,"San Francisco, CA",,"Or Masters degree in computer science, statistics, physics, computational mathematics, machine learning, operations research, or a related quantitative...",Senior Data Scientist - Security Experience is Huge,http://www.indeed.com/rc/clk?jk=e379dfd5d2ff63ac&fccid=ea0afd5c2a813ac2,yearly,170000.0,0,7-12 days ago,0,74,1,1,1,0,0,0,0,0,0,no_rating,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
276,276,4960,22029,Accountemps,496.0,"San Francisco, CA",4.25,"The company was recognized as one of the fastest growing companies in the San Francisco Bay Area. A fast growing, financial research company in San Francisco is...",Senior Japanese Research Analyst,http://www.indeed.com/rc/clk?jk=7f4e58579d5ef117&fccid=b181a9d216436bb2,hourly,46800.0,0,1-6 days ago,1,74,0,1,0,0,0,1,0,0,0,high_rating,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
277,277,4975,22054,University of California Berkeley,111.0,"San Francisco, CA",4.3,"CalSWEC is a consortium of the state’s 21 accredited social work graduate schools, all 58 county departments of social service and local mental health...","Research Data Analyst, CalSWEC",http://www.indeed.com/rc/clk?jk=ae4a4b6ee29b69d3&fccid=db52f1353185d77b,hourly,67589.6,0,more than 30 days ago,0,76,0,0,0,0,0,1,0,0,0,high_rating,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
278,278,4981,22060,Accountemps,496.0,"San Francisco, CA",4.25,"The company was recognized as one of the fastest growing companies in the San Francisco Bay Area. A fast growing, financial research company in San Francisco is...",Senior Korean Research Analyst,http://www.indeed.com/rc/clk?jk=bf4c7a213ad7dd12&fccid=b181a9d216436bb2,hourly,46800.0,0,1-6 days ago,1,76,0,1,0,0,0,1,0,0,0,high_rating,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
279,279,5003,22097,Workbridge Associates,26.0,"San Francisco, CA",3.5,The role will be working on technology that provides API endpoints to gather data. A leading San Francisco-based company in the fin-tech space is looking for an...,"Staff Engineer, Machine Learning",http://www.indeed.com/rc/clk?jk=4ede44b92e7f01af&fccid=a6920e0a635e5c4e,yearly,180000.0,0,13-18 days ago,1,79,1,0,0,1,0,0,1,0,0,low_rating,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
280,280,5012,22111,University of California Berkeley,111.0,"San Francisco, CA",4.3,The goal of EI@Haas is to bridge the gap between economic and scientific energy research and the marketplace....,"Office Manager, Energy Institute at Haas ,",http://www.indeed.com/rc/clk?jk=044ed1f569c5871c&fccid=db52f1353185d77b,yearly,70000.0,0,more than 30 days ago,0,80,0,1,0,0,0,0,0,0,0,high_rating,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,281,5035,22144,Workbridge Associates,26.0,"San Francisco, CA",3.5,The Senior Data Engineer will be working alongside a team of highly skilled Data Scientists and Infrastructure Engineers to build out the data science...,Senior Data Engineer - Recommendation Platform,http://www.indeed.com/rc/clk?jk=3d4fdcb6760c53d9&fccid=a6920e0a635e5c4e,yearly,160000.0,0,more than 30 days ago,1,82,1,1,0,0,0,0,1,0,0,low_rating,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
282,282,5045,22159,Averity,0.0,"San Francisco, CA",,"Enabling our Data Scientists to create products easier with our data. As the Executive Director of Data Engineering, you will be leading our organization's...",Executive Director of Data Engineering,http://www.indeed.com/rc/clk?jk=f4efe427cad19396&fccid=39407476605079e0,yearly,205000.0,0,13-18 days ago,1,83,1,1,0,0,0,0,1,0,0,no_rating,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
283,283,5094,22248,Workbridge Associates,26.0,"San Francisco, CA",3.5,The Principal Data Scientist will be working on a recommendation engine for tutoring and test preparation. A large Ed tech company in San Francisco is hiring...,Principal Data Scientist (Recommendation),http://www.indeed.com/rc/clk?jk=57363c37dbe87017&fccid=a6920e0a635e5c4e,yearly,140000.0,0,13-18 days ago,1,89,1,0,1,0,0,0,0,0,0,low_rating,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
284,284,5108,22267,Jobspring Partners,14.0,"San Francisco, CA",3.25,This technology start-up uses machine learning to build a predictive analytics tool to better service their customer’s needs....,Lead DevOps Engineer (Machine Learning),http://www.indeed.com/rc/clk?jk=0e3a34a3ca80f1b0&fccid=4a2d2fbadf14d480,yearly,150000.0,0,7-12 days ago,1,90,1,1,0,1,0,0,1,0,0,low_rating,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
285,285,5215,23950,Venteon,5.0,"Detroit, MI",3.25,"Track and manage machine performance metrics to identify and prioritize improvement efforts across the Services organization, with emphasis on predictive...",Data Scientist,http://www.indeed.com/rc/clk?jk=17839782b7608d83&fccid=9318ff3503a7f3f4,yearly,115000.0,0,more than 30 days ago,0,2,1,0,1,0,0,0,0,0,0,low_rating,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
286,286,5260,24020,Momentum LLC,0.0,"Detroit, MI",,"Machine learning (regression, regularization, ensemble methods, time series, decision tree, random forest, gradient boosting, clustering, neural networks,...",Lead Data Scientist - Engineering/Internet of Things,http://www.indeed.com/cmp/Momentum-LLC/jobs/Lead-Data-Scientist-703339bff7909f50?r=1&fccid=68b440002012bc4f,yearly,130000.0,0,more than 30 days ago,1,7,1,1,1,0,0,0,1,0,0,no_rating,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
287,287,5261,24021,Altair Engineering,22.0,"Detroit, MI",4.45,"Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers....",Cockpit Module/Instrument Panel Project Engineer,http://www.indeed.com/cmp/Altair-Engineering/jobs/Cockpit-Module-Instrument-Panel-Project-Engineer-8077f89ef44f875d?r=1&fccid=3453268f43beb582,yearly,77315.0,0,more than 30 days ago,0,7,0,0,0,0,0,0,1,0,0,high_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,288,5266,24026,Selby Jennings,0.0,"Detroit, MI",,"Product design, structuring and pricing, portfolio analytics and origination. This is an urgent hire that will offer an above market rate salary, full...",Catastrophe Risk Analyst - Quantitative,http://www.indeed.com/rc/clk?jk=a344cb20cd2c094c&fccid=e46dcf251ad893cd,yearly,97500.0,0,more than 30 days ago,1,7,0,0,0,0,0,1,0,0,0,no_rating,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
289,289,5267,24032,Altair Engineering,22.0,"Detroit, MI",4.45,"Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers....",Sr. Product Engineer/Complete Seat Engineer,http://www.indeed.com/company/Altair-Engineering/jobs/Senior-Product-Engineer-Complete-Seat-Engineer-896251c758079de4?r=1&fccid=3453268f43beb582,yearly,110000.0,0,19-24 days ago,0,8,1,1,0,0,0,0,1,0,0,high_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
290,290,5283,24053,Altair Engineering,22.0,"Detroit, MI",4.45,"Altair ProductDesign is a global, multi-disciplinary product development consultancy of more than 700 designers, engineers, scientists, and creative thinkers....",CATIA Designer - Plastics,http://www.indeed.com/cmp/Altair-Engineering/jobs/CATIA-Designer-9e5f7ff0c98aa1c2?r=1&fccid=3453268f43beb582,yearly,80000.0,0,1-6 days ago,0,9,0,0,0,0,0,0,0,0,0,high_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,291,5284,24054,Resinate Materials Group,0.0,"Detroit, MI",,"Manage the customer sample fulfillment process - Ensure all customer samples, opportunity data, and tasks are appropriately entered, kept up-to-date, and...",Sales Support Specialist,http://www.indeed.com/cmp/Resinate-Materials-Group/jobs/Sales-Support-Specialist-81ea6ddacc8f14ab?r=1&fccid=745ab9a25bd9e844,yearly,45000.0,0,more than 30 days ago,0,9,0,0,0,0,0,0,0,0,0,no_rating,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,292,5293,24068,Agni Resource Inc,0.0,"Detroit, MI",,"Collaborate with system engineers, data scientists, frontend developers and software developers to implement solutions that are aligned with and extend shared...",Java Back End Developer (Only W2 ),http://www.indeed.com/cmp/Agni-Resource-Inc/jobs/Java-Back-End-Developer-a42e0475e2b922ae?r=1&fccid=6a2f9b28da0d88d3,hourly,93600.0,0,more than 30 days ago,0,10,0,0,0,0,0,0,0,1,0,no_rating,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,293,5341,26914,Metropolitan Council,14.0,"Minneapolis, MN",3.7,"Evaluate the work of Associate Data Scientists, Data Scientists, and interns. Lead, guide, and mentor Associate Data Scientists, Data Scientists, and Interns....",Data Scientist,http://www.indeed.com/rc/clk?jk=ffb94f846ad67f8d&fccid=25734db8d22c7c2e,yearly,82336.5,0,1-6 days ago,1,1,0,0,1,0,0,0,0,0,0,low_rating,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
294,294,5346,26919,University of Minnesota,383.0,"Minneapolis, MN",4.34999975,"Work with staff in prioritizing and ensuring clinical trials have all minimal requirements complete prior to activation, which includes communication and...",Clinical Protocol Data Manager (JobID 313790),http://www.indeed.com/cmp/University-of-Minnesota/jobs/Clinical-Protocol-Data-Manager-e98308135c3c6319?r=1&fccid=5c42f0ed4ae5b712,yearly,50000.0,0,1-6 days ago,1,1,0,1,0,0,0,0,0,0,0,high_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
295,295,5367,26948,Aequor Technologies,5.0,"Minneapolis, MN",3.35,"Ability to manage multiple projects and priorities. Document work including experiments, plant trials, specifications, technical plans....",Packaging Technician,http://www.indeed.com/cmp/Aequor-Technologies/jobs/Packaging-Technician-d769eec560a515b1?r=1&fccid=9876511e9b045eba,hourly,60320.0,0,in the last day,1,3,0,0,0,0,0,0,0,0,1,low_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,296,5396,27007,Selby Jennings,0.0,"Minneapolis, MN",,"At 3 years relevant experience in commercial and/or retail analytics and/or model development. SAS, R, SQL, Tableau or other....",Senior Quantitative Risk Analyst,http://www.indeed.com/rc/clk?jk=bcf9f1ed4a6567c4&fccid=e46dcf251ad893cd,yearly,120000.0,0,1-6 days ago,1,7,1,1,0,0,0,1,0,0,0,no_rating,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
297,297,5418,27039,State of Minnesota,108.0,"Minneapolis, MN",3.65,"Surveying, mapping, and GIS concepts as applied toward right of way, access control, and related property interest concepts and data associated with real estate...",GIS Data Conversion Specialist - Research Analyst,http://www.indeed.com/rc/clk?jk=52d0d4486751b20b&fccid=0e58e9682e5d206a,hourly,47476.0,0,19-24 days ago,0,9,0,0,0,0,0,1,0,0,0,low_rating,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
298,298,5423,27049,Search Leaders,0.0,"Minneapolis, MN",,"The Java & Python engineer is responsible for analyzing diverse sets of imperfect data and finding common patterns, theme and trends by using statistical...",Machine Learning Engineer,http://www.indeed.com/rc/clk?jk=0b0506b2021d0668&fccid=c8d0b42be76481fc,yearly,110000.0,0,19-24 days ago,1,10,1,0,0,1,0,0,1,0,0,no_rating,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
299,299,5479,27130,Search Leaders,0.0,"Minneapolis, MN",,"Work with client managers, clients, data scientists, ETL developers, and product owners to understand business requirements and specific analytics and reporting...",Manager of Data Warehouse & Reporting,http://www.indeed.com/rc/clk?jk=1ab92b5fcea4e66b&fccid=c8d0b42be76481fc,yearly,125000.0,0,13-18 days ago,0,15,1,1,0,0,0,0,0,0,0,no_rating,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
300,300,5482,27133,"ASTER Labs, Inc.",0.0,"Minneapolis, MN",,"With our team of research scientists, engineers, and software developers, we are able to approach challenges in a manner in which innovation and creativity...",Office or Administrative Assistant,"http://www.indeed.com/cmp/ASTER-Labs,-Inc./jobs/Office-or-Administrative-Assistant-13f97454efbc207a?r=1&fccid=5b3c487379337c47",hourly,32240.0,0,more than 30 days ago,0,15,0,0,0,0,0,0,0,0,0,no_rating,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,301,5485,27141,University of Minnesota,383.0,"Minneapolis, MN",4.34999975,"The selected candidate must have flexibility with their work schedule to accommodate subject visits, the ability to integrate clinical care with clinical...",Oncology Clinical Research Nurse,http://www.indeed.com/cmp/University-of-Minnesota/jobs/Oncology-Clinical-Research-Nurse-23daf3574a50b77d?r=1&fccid=5c42f0ed4ae5b712,yearly,70000.0,0,1-6 days ago,1,16,0,0,0,0,0,0,0,0,0,high_rating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302,302,5491,27147,Adecco: USA,19.0,"Minneapolis, MN",3.6,"Understanding of fundamental analytical test methods, data collection and material processing. Adecco offers Consultant benefits including Holiday, 401(k),...","Research Lab Technician (Chemical, Biological, Physical, Mec...",http://www.indeed.com/rc/clk?jk=7c1d1f771a0a84ab&fccid=09ba3012aa0d2863,hourly,37003.2,0,13-18 days ago,0,16,0,0,0,0,0,0,0,0,1,low_rating,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
